,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
1566,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 09:43:10.500
1567,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 09:46:36.000
1568,Handling upwards,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 09:47:12.500
1569,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 09:48:22.000
1570,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 09:49:14.000
1571,Standing,Standing Still,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 10:00:06.500
1572,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 10:01:09.500
1573,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-05 10:01:18.500
1574,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 10:08:25.500
1575,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 10:08:41.500
1576,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Aisle path,Case_01,2025-01-05 10:09:26.000
1577,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 10:13:09.000
1578,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 10:13:41.500
1579,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 10:15:01.500
1580,Standing,Step,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 10:16:34.500
1581,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 10:18:12.000
1582,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 10:19:21.500
1583,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 10:20:42.500
1584,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 10:22:34.500
1585,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 10:31:59.500
1586,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 10:33:06.000
1587,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 10:36:58.000
1588,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 10:37:21.000
1589,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-05 10:37:38.500
1590,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 10:44:14.500
1591,Standing,Standing Still,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 10:44:54.000
1592,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Aisle path,Case_01,2025-01-05 10:45:25.000
1593,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 10:59:45.500
1594,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 11:00:47.000
1595,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 11:02:17.500
1596,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:03:23.500
1597,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 11:09:25.000
1598,Handling upwards,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 11:10:32.000
1599,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 11:11:45.000
1600,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:12:49.500
1601,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 11:15:19.000
1602,Handling upwards,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 11:16:26.500
1603,Push,Standing Still,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Cross aisle path,Case_01,2025-01-05 11:18:43.000
1604,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Path,Case_01,2025-01-05 11:20:37.500
1605,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Packing/sorting area,Case_01,2025-01-05 11:21:58.500
1606,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_5,Path,Case_01,2025-01-05 11:26:59.000
1607,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_5,Cross aisle path,Case_01,2025-01-05 11:29:16.000
1608,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:30:34.000
1609,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 11:32:35.500
1610,Handling upwards,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 11:33:46.500
1611,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 11:35:00.000
1612,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:36:20.000
1613,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 11:42:26.500
1614,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 11:43:30.500
1615,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 11:44:40.500
1616,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:45:47.500
1617,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 11:51:51.500
1618,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 11:54:28.500
1619,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 12:01:50.500
1620,Handling upwards,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 12:02:58.500
1621,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 12:03:30.000
1622,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 12:05:03.000
1623,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 12:07:41.500
1624,Tick off / confirm,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 12:09:17.500
1625,Push,Gait Cycle,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Cross aisle path,Case_01,2025-01-05 12:10:56.000
1626,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Path,Case_01,2025-01-05 12:11:59.500
1627,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_5,Packing/sorting area,Case_01,2025-01-05 12:13:29.000
1628,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Waiting,Subject_5,Path,Case_01,2025-01-05 12:23:29.500
1629,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Waiting,Subject_5,Packing/sorting area,Case_01,2025-01-05 12:29:50.000
1630,Handling upwards,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 13:56:48.500
1631,Handling centred,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-05 13:57:18.500
1632,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 14:00:19.500
1633,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_5,Packing/sorting area,Case_01,2025-01-05 14:00:46.000
1634,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_5,Path,Case_01,2025-01-05 14:18:22.000
1635,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_5,Issuing/receiving area,Case_01,2025-01-05 14:20:18.500
1636,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_5,Path,Case_01,2025-01-05 14:23:55.000
1637,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_5,Office,Case_01,2025-01-05 14:27:18.500
1638,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_5,Path,Case_01,2025-01-05 14:41:40.500
1639,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_5,Cardboard box area,Case_01,2025-01-05 14:43:15.500
1640,Push,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_5,Path,Case_01,2025-01-05 14:45:34.000
1641,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_5,Cross aisle path,Case_01,2025-01-05 14:47:56.000
1642,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 14:50:20.000
1643,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 15:06:20.000
1644,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 15:10:43.500
1645,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-05 15:11:15.500
1646,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 15:20:08.500
1647,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 15:20:30.500
1648,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Aisle path,Case_01,2025-01-05 15:21:37.500
1649,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 15:28:44.000
1650,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 15:31:34.000
1651,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 15:50:27.500
1652,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 15:52:22.500
1653,Handling centred,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-05 15:52:40.500
1654,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-05 15:55:20.500
1655,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Cross aisle path,Case_01,2025-01-05 15:55:54.500
1656,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_5,Aisle path,Case_01,2025-01-05 15:57:17.500
1657,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:02:28.500
1658,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 16:02:50.500
1659,Handling centred,Standing Still,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 16:03:24.000
1660,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:04:13.500
1661,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:10:11.000
1662,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:12:25.500
1663,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:17:18.500
1664,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:18:52.500
1665,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:32:22.500
1666,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:34:26.000
1667,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:40:51.000
1668,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:43:10.000
1669,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:46:54.000
1670,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_5,Base,Case_01,2025-01-05 16:47:41.000
1671,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 16:48:24.000
1672,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:49:03.500
1673,Standing,Standing Still,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 16:54:42.000
1674,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_5,Base,Case_01,2025-01-05 16:55:17.500
1675,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 16:56:06.500
1676,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 16:56:55.500
1677,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 17:07:40.000
1678,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_5,Base,Case_01,2025-01-05 17:08:12.500
1679,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 17:09:00.500
1680,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 17:09:41.500
1681,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 17:16:40.500
1682,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_5,Base,Case_01,2025-01-05 17:17:12.500
1683,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 17:18:08.500
1684,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 17:19:18.000
1685,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-05 17:22:36.500
1686,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_5,Base,Case_01,2025-01-05 17:23:22.000
1687,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-05 17:24:24.000
1688,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-05 17:25:35.000
