,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
1173,Tick off / confirm,Step,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:03:55.500,Retrieval,0
1174,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 03:04:34.500,Retrieval,0
1175,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 03:06:25.000,Retrieval,0
1176,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 03:07:53.000,Retrieval,0
1177,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:10:38.500,Retrieval,0
1178,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 03:16:34.000,Retrieval,0
1179,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:20:27.500,Retrieval,0
1180,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 03:21:31.500,Retrieval,0
1181,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 03:21:55.500,Retrieval,0
1182,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 03:23:37.500,Retrieval,0
1183,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:28:05.500,Retrieval,0
1184,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 03:29:10.000,Retrieval,0
1185,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 03:31:07.000,Retrieval,0
1186,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 03:32:56.500,Retrieval,0
1187,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:35:00.000,Retrieval,0
1188,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 03:36:16.000,Retrieval,0
1189,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 03:37:09.000,Retrieval,0
1190,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 03:39:00.000,Retrieval,0
1191,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 03:41:11.500,Retrieval,0
1192,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_4,Base,Case_01,2025-01-04 03:43:05.500,Retrieval,0
1193,Standing,Step,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_4,Cross aisle path,Case_01,2025-01-04 03:45:51.000,Retrieval,0
1194,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_4,Path,Case_01,2025-01-04 03:49:34.500,Retrieval,0
1195,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_4,Packing/sorting area,Case_01,2025-01-04 03:51:40.000,Retrieval,0
1196,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Path,Case_01,2025-01-04 05:42:35.500,Retrieval,0
1197,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Issuing/receiving area,Case_01,2025-01-04 05:45:46.000,Retrieval,0
1198,Walking,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Path,Case_01,2025-01-04 05:45:59.500,Retrieval,0
1199,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Issuing/receiving area,Case_01,2025-01-04 05:46:37.000,Retrieval,0
1200,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_4,Path,Case_01,2025-01-04 05:46:45.000,Retrieval,0
1201,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_4,Cardboard box area,Case_01,2025-01-04 05:48:29.000,Retrieval,0
1202,Push,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Finalizing order,Returning hardware,Subject_4,Path,Case_01,2025-01-04 05:51:08.500,Retrieval,0
1203,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_4,Office,Case_01,2025-01-04 05:52:55.500,Retrieval,0
1204,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_4,Path,Case_01,2025-01-04 06:05:31.000,Retrieval,0
1205,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_4,Cross aisle path,Case_01,2025-01-04 06:06:42.000,Retrieval,0
1206,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:10:01.500,Retrieval,0
1207,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:23:17.500,Retrieval,0
1208,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:27:08.000,Retrieval,0
1209,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:29:25.500,Retrieval,0
1210,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:30:12.000,Retrieval,0
1211,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:35:22.000,Retrieval,0
1212,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:37:28.000,Retrieval,0
1213,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:39:52.000,Retrieval,0
1214,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 06:40:25.000,Retrieval,0
1215,Handling upwards,Step,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:41:45.000,Retrieval,0
1216,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:43:57.500,Retrieval,0
1217,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:48:32.500,Retrieval,0
1218,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 06:50:14.500,Retrieval,0
1219,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Office,Case_01,2025-01-04 06:50:32.000,Retrieval,0
1220,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 06:52:22.000,Retrieval,0
1221,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Cross aisle path,Case_01,2025-01-04 06:52:33.500,Retrieval,0
1222,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 06:54:46.500,Retrieval,0
1223,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:56:53.500,Retrieval,0
1224,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 06:57:17.500,Retrieval,0
1225,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 06:58:59.500,Retrieval,0
1226,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:01:31.500,Retrieval,0
1227,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:03:47.500,Retrieval,0
1228,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:06:58.000,Retrieval,0
1229,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:08:01.000,Retrieval,0
1230,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:10:55.500,Retrieval,0
1231,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:13:48.000,Retrieval,0
1232,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 07:16:07.000,Retrieval,0
1233,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Office,Case_01,2025-01-04 07:16:22.500,Retrieval,0
1234,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 07:21:35.000,Retrieval,0
1235,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Cross aisle path,Case_01,2025-01-04 07:21:47.000,Retrieval,0
1236,Standing,Step,Base,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Base,Case_01,2025-01-04 07:22:14.000,Retrieval,0
1237,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 07:23:13.000,Retrieval,0
1238,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:23:44.000,Retrieval,0
1239,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:25:51.500,Retrieval,0
1240,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 07:28:33.500,Retrieval,0
1241,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:30:15.000,Retrieval,0
1242,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:32:43.500,Retrieval,0
1243,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:35:46.500,Retrieval,0
1244,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:38:44.000,Retrieval,0
1245,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:40:42.500,Retrieval,0
1246,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 07:41:29.000,Retrieval,0
1247,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:41:54.000,Retrieval,0
1248,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:49:30.500,Retrieval,0
1249,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:51:13.500,Retrieval,0
1250,Handling upwards,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_4,Base,Case_01,2025-01-04 07:52:12.500,Retrieval,0
1251,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:53:06.500,Retrieval,0
1252,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 07:55:09.500,Retrieval,0
1253,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 07:57:46.000,Retrieval,0
1254,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 08:01:54.000,Retrieval,0
1255,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 08:04:06.000,Retrieval,0
1256,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 08:07:47.000,Retrieval,0
1257,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 08:10:51.000,Retrieval,0
1258,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 08:11:46.500,Retrieval,0
1259,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 08:16:47.000,Retrieval,0
1260,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 08:19:16.500,Retrieval,0
1261,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 08:26:06.000,Retrieval,0
1262,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_4,Base,Case_01,2025-01-04 08:27:26.500,Retrieval,0
1263,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Cross aisle path,Case_01,2025-01-04 08:32:11.500,Retrieval,0
1264,Push,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 08:34:23.000,Retrieval,0
1265,Push,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Office,Case_01,2025-01-04 08:34:55.500,Retrieval,0
1266,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_4,Path,Case_01,2025-01-04 08:40:03.000,Retrieval,0
1267,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_4,Packing/sorting area,Case_01,2025-01-04 08:41:53.500,Retrieval,0
1268,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Path,Case_01,2025-01-04 10:32:07.500,Retrieval,0
1269,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Issuing/receiving area,Case_01,2025-01-04 10:34:47.500,Retrieval,0
1270,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Path,Case_01,2025-01-04 10:35:59.500,Retrieval,0
1271,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_4,Issuing/receiving area,Case_01,2025-01-04 10:36:33.500,Retrieval,0
1272,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_4,Path,Case_01,2025-01-04 10:37:39.500,Retrieval,0
1273,Handling centred,Step,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_4,Cardboard box area,Case_01,2025-01-04 10:40:03.500,Retrieval,0
1274,Handling centred,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Finalizing order,Returning hardware,Subject_4,Path,Case_01,2025-01-04 10:42:04.500,Retrieval,0
1275,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_4,Office,Case_01,2025-01-04 10:44:45.000,Retrieval,0
1276,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_4,Path,Case_01,2025-01-04 11:09:48.500,Retrieval,0
1277,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_4,Cross aisle path,Case_01,2025-01-04 11:11:03.000,Retrieval,0
1278,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 11:12:07.500,Retrieval,0
1279,Handling centred,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Office,Case_01,2025-01-04 11:12:24.000,Retrieval,0
1280,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_4,Path,Case_01,2025-01-04 11:14:32.000,Retrieval,0
1281,Handling centred,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 11:14:48.000,Retrieval,0
1282,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 11:16:13.500,Retrieval,0
1283,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 11:32:02.000,Retrieval,0
1284,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_4,Base,Case_01,2025-01-04 11:33:07.500,Retrieval,0
1285,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_4,Cross aisle path,Case_01,2025-01-04 11:34:08.500,Retrieval,0
1286,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_4,Aisle path,Case_01,2025-01-04 11:34:59.000,Retrieval,0
1287,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_4,Cross aisle path,Case_01,2025-01-04 11:45:22.500,Retrieval,0
