,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
3769,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_11,Path,Case_01,2025-01-11 16:45:17.500
3770,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_11,Cross aisle path,Case_01,2025-01-11 16:48:24.500
3771,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 16:52:37.000
3772,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 17:20:23.500
3773,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 17:22:40.500
3774,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 17:40:06.500
3775,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 17:40:45.500
3776,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 17:41:17.500
3777,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 17:42:22.000
3778,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 17:50:00.500
3779,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 17:50:27.000
3780,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 17:53:33.000
3781,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 17:55:11.000
3782,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 18:06:06.500
3783,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 18:06:29.500
3784,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 18:07:29.500
3785,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 18:08:27.500
3786,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 18:14:15.000
3787,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 18:14:43.000
3788,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 18:16:09.000
3789,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 18:17:17.000
3790,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 18:21:11.500
3791,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 18:21:42.000
3792,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 18:23:03.500
3793,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 18:24:19.500
3794,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 18:28:22.500
3795,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 18:28:57.500
3796,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 18:29:27.000
3797,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Aisle path,Case_01,2025-01-11 18:30:20.000
3798,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 18:37:50.500
3799,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 18:38:00.000
3800,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 18:38:20.500
3801,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 18:43:36.000
3802,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 18:43:47.000
3803,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Aisle path,Case_01,2025-01-11 18:44:20.500
3804,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 18:48:38.500
3805,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 18:49:08.000
3806,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 18:49:23.000
3807,Handling centred,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 18:51:46.000
3808,Handling centred,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 18:51:58.500
3809,Handling centred,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Aisle path,Case_01,2025-01-11 18:52:30.000
3810,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 18:58:06.000
3811,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 18:58:50.000
3812,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 18:59:05.500
3813,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 19:00:22.000
3814,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 19:06:56.500
3815,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 19:07:28.000
3816,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 19:08:56.500
3817,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 19:09:39.000
3818,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 19:16:14.500
3819,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_11,Base,Case_01,2025-01-11 19:17:03.500
3820,Handling upwards,Step,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Cross aisle path,Case_01,2025-01-11 19:17:53.500
3821,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Path,Case_01,2025-01-11 19:21:32.000
3822,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Packing/sorting area,Case_01,2025-01-11 19:22:45.500
3823,Walking,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Packing,Waiting,Subject_11,Path,Case_01,2025-01-11 19:26:32.000
3824,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Waiting,Subject_11,Packing/sorting area,Case_01,2025-01-11 19:28:23.500
3825,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 20:12:58.000
3826,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 20:13:26.000
3827,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 20:15:15.000
3828,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_11,Packing/sorting area,Case_01,2025-01-11 20:15:38.000
3829,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_11,Path,Case_01,2025-01-11 21:07:50.000
3830,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_11,Issuing/receiving area,Case_01,2025-01-11 21:10:25.000
3831,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_11,Path,Case_01,2025-01-11 21:14:00.500
3832,Push,Gait Cycle,Cardboard box area,_,Retrieval,Finalizing order,Collecting empty cardboard boxes,Subject_11,Cardboard box area,Case_01,2025-01-11 21:16:59.500
3833,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Finalizing order,Returning hardware,Subject_11,Path,Case_01,2025-01-11 21:22:07.500
3834,Pull,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_11,Office,Case_01,2025-01-11 21:25:06.000
3835,Push,Gait Cycle,Path,Path (Office),Storage,Preparing order,Returning empty cardboard boxes,Subject_11,Path,Case_01,2025-01-11 22:17:58.500
3836,Push,Gait Cycle,Cardboard box area,_,Storage,Preparing order,Returning empty cardboard boxes,Subject_11,Cardboard box area,Case_01,2025-01-11 22:20:43.000
3837,Pull,Gait Cycle,Path,Path (Cardboard box area),Storage,Preparing order,Collecting packed cardboard boxes,Subject_11,Path,Case_01,2025-01-11 22:23:48.000
3838,Handling centred,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_11,Issuing/receiving area,Case_01,2025-01-11 22:26:24.500
3839,Handling centred,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_11,Path,Case_01,2025-01-11 22:53:20.000
3840,Push,Standing Still,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_11,Packing/sorting area,Case_01,2025-01-11 22:57:01.000
3841,Push,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_11,Path,Case_01,2025-01-12 01:01:45.500
3842,Push,Standing Still,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_11,Cross aisle path,Case_01,2025-01-12 01:04:30.500
3843,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Base,Case_01,2025-01-12 01:07:16.500
3844,Handling centred,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:09:06.500
3845,Handling centred,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Base,Case_01,2025-01-12 01:11:43.500
3846,Standing,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:12:55.000
3847,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 01:16:04.500
3848,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:25:46.000
3849,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 01:26:36.000
3850,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:34:31.000
3851,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 01:35:26.000
3852,Standing,Step,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:38:45.500
3853,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 01:39:32.500
3854,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 01:59:06.500
3855,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 02:00:09.500
3856,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-12 02:39:58.000
3857,Walking,Gait Cycle,Base,_,Storage,Storing_store time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-12 02:40:27.500
3858,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 02:41:26.000
3859,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 02:42:55.000
3860,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-12 02:49:17.500
3861,Standing,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Base,Case_01,2025-01-12 02:51:33.000
3862,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 02:55:10.500
3863,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 02:56:07.500
3864,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-12 02:58:22.500
3865,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_11,Base,Case_01,2025-01-12 02:59:13.500
3866,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 03:07:30.500
3867,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 03:09:18.500
3868,Walking,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 03:22:51.000
3869,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 03:24:10.000
3870,Handling centred,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 03:25:13.000
3871,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-12 03:28:25.000
3872,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-12 03:35:23.000
3873,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-12 03:37:05.000
3874,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Cross aisle path,Case_01,2025-01-12 03:40:24.000
3875,Handling centred,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Base,Case_01,2025-01-12 03:43:02.000
3876,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Cross aisle path,Case_01,2025-01-12 03:44:16.500
3877,Handling upwards,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Base,Case_01,2025-01-12 03:50:12.500
3878,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_11,Cross aisle path,Case_01,2025-01-12 03:58:39.000
3879,Walking,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-12 04:09:31.500
3880,Walking,Gait Cycle,Office,_,Storage,Storing_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-12 04:09:56.500
3881,Walking,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-12 04:16:00.500
3882,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-12 04:16:18.000
3883,Handling upwards,Step,Base,_,Storage,Storing_travel time,Report and clarify the incident,Subject_11,Base,Case_01,2025-01-12 04:17:01.500
3884,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-12 04:21:30.000
3885,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_store time,Placing items on a rack,Subject_11,Aisle path,Case_01,2025-01-12 04:22:00.500
3886,Handling centred,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-12 04:24:35.500
